,Description,url
282,"6 ମାସର ଶିଶୁମାନଙ୍କ ପାଇଁ ପରିପୂରକ ଖାଦ୍ୟ:
- ଶିଶୁର ପ୍ରଥମ ଭୋଜନ
- ନୂଆ ଖାଦ୍ୟ ଆରମ୍ଭ କରିବା ପାଇଁ ମାର୍ଗଦର୍ଶିକା
- ଖାଦ୍ୟର ଘନତା ଓ ପରିମାଣ
- ଦିନକୁ କେତେଥର ଭୋଜନ ଦେବେ

ନିମ୍ନ ପ୍ରଦତ୍ତ ବୟସର ଶିଶୁମାନଙ୍କ ପାଇଁ ଖାଦ୍ୟର ପରିମାଣ, ଘନତା ଓ ବାରମ୍ୱାରତା:
- 7 ମାସର ଶିଶୁ
- 8 ମାସର ଶିଶୁ
- 9 ରୁ 11 ମାସର ଶିଶୁ
- 12 ରୁ 24 ମାସର ଶିଶୁ

1 ବର୍ଷର ଶିଶୁ ପାଇଁ ଜଳଖିଆ
1 ଓ 2 ବର୍ଷ ବୟସ ପୂର୍ବରୁ କେଉଁ ଖାଦ୍ୟ ଦେବେନାହିଁ\",https://www.youtube.com/watch?v=lsoFVAbRWgQ&list=PLW1XlJ-Yzv-OexmU9VcolJRi4lkCQrXcl&index=9
283,"1. ଶିଶୁକୁ ପୂରକ ଖାଦ୍ୟ-ପଦାର୍ଥ ଦେବା ଆରମ୍ଭ କରିବାର ମହତ୍ତ୍ୱ 
2. ଆମିଷ ପୂରକ ଖାଦ୍ୟର ମହତ୍ତ୍ୱ
3. ଶିଶୁକୁ ଆମିଷ ଖାଦ୍ୟ ଦେବା ସମୟରେ ମନେରଖିବା ଭଳି କେତେକ ଜିନିଷ
4. 6 ମାସର ଶିଶୁ ପାଇଁ ପୂରକ ଖାଦ୍ୟରୁ ଆବଶ୍ୟକ ଶକ୍ତି 
5. 6 ମାସର ଶିଶୁ ପାଇଁ ଖାଦ୍ୟର ନିରନ୍ତରତା 
6.  ଆମିଷ ରେସିପି: 
    କ. ଅଣ୍ଡା ଭର୍ତ୍ତା 
    ଖ. ମାଛ ଭର୍ତ୍ତା 
    ଗ. କଞ୍ଚା କଦଳୀ ମାଛ ଖେଚେଡ଼ି 
    ଘ. ଚିକେନ୍ ଭର୍ତ୍ତା 
    ଙ. ଚିକେନ୍ ଗାଜର ଭର୍ତ୍ତା",https://www.youtube.com/watch?v=0tYHvo2fnow&list=PLW1XlJ-Yzv-OexmU9VcolJRi4lkCQrXcl&index=29
284,"1. 7 ମାସର ଶିଶୁ ପାଇଁ ପୂରକ ଆହାର 
କ. ଆବଶ୍ୟକ ଶକ୍ତି 
ଖ. ଖାଦ୍ୟର ପ୍ରକାର
ଗ. ଖାଦ୍ୟର ପରିମାଣ 
ଘ. ଖାଦ୍ୟର ବ୍ୟବଧାନ
ଙ. ଖାଦ୍ୟର ସ୍ଥିରତା  
ଚ. ଶିଶୁର ଖାଦ୍ୟରେ ପୋଷକ ଗୁଣ୍ଡର ମିଶ୍ରଣ 


2. ନିରାମିଷ ରେସିପି: 
କ. ପଣଶ ମଞ୍ଜି ଖେଚେଡି 
ଖ. କୋଳଥ ପନିପରିବା ଖେଚେଡ଼ି 
ଗ. କୋଶଳା ଶାଗ କଳା ଆଖିଆ ବିନ୍ସ ଖେଚେଡ଼ି 
ଘ. ମେଥି ନଡ଼ିଆ ଭର୍ତ୍ତା 
ଙ. କୋଡୋ ବାଜରା ଚଣା ଖେଚେଡ଼ି",https://www.youtube.com/watch?v=m5Nu2OCT6Qw&list=PLW1XlJ-Yzv-OexmU9VcolJRi4lkCQrXcl&index=30
285,"1.  ମାଗ୍ନେସିୟମର ମହତ୍ତ୍ୱ
2.  ମାଗ୍ନେସିୟମର ନିରାମିଷ ଉତ୍ସ
3.  ମାଗ୍ନେସିୟମ ଅବଶୋଷଣ ଉନ୍ନତ କରିବା ପାଇଁ ମାର୍ଗ
4.  ମାଗ୍ନେସିୟମ ସମୃଦ୍ଧ ରେସିପି
କ. ଗଜା ମୋଥ୍ ବିନ୍ସ କଟଲେଟ୍
ଖ. ସୂର୍ଯ୍ୟମୁଖୀ ମଞ୍ଜି ଚଟଣୀ 
ଗ. ଗଜା ଝୁଡ଼ଙ୍ଗ ମଞ୍ଜି ପରଟା 
ଘ. ଗଜା ଚଣା ଶୁଖିଲା ତରକାରୀ
ଙ. କୋଶଳା ଶାଗ ଭଜା
5.  ଉପରୋକ୍ତ ସମସ୍ତ ରେସିପିରେ ମାଗ୍ନେସିୟମ ପରିମାଣ",https://www.youtube.com/watch?v=QT9gOv0T1YM&list=PLW1XlJ-Yzv-OexmU9VcolJRi4lkCQrXcl&index=12
286,"Outline:
1. ପ୍ରୋଟିନର ଗୁରୁତ୍ୱ
2. ପ୍ରୋଟିନର ପ୍ରକାର
3. ଶରୀରରେ ପ୍ରୋଟିନର ଉପକାର
4. ପ୍ରୋଟିନର ଅଭାବ
5. ବିଭିନ୍ନ ବୟସ ବର୍ଗ ପାଇଁ ପ୍ରୋଟିନର ପରିମାଣ
6. ପ୍ରୋଟିନର ଶାକାହାରୀ ଉତ୍ସ
7. ପ୍ରୋଟିନର ମାଂସାହାରୀ ଉତ୍ସ
8. କିଛି ଖାଦ୍ୟ ପଦାର୍ଥର ପ୍ରୋଟିନ୍ ଉପାଦାନ
9. ପ୍ରୋଟିନର ହଜମତା
10. ପ୍ରୋଟିନର ପୂରକ କ୍ରିୟା
11. ଶସ୍ୟ ଏବଂ ଡାଲି ସହିତ ପ୍ରସ୍ତୁତ ବିଭିନ୍ନ ଖାଦ୍ୟ ସାମଗ୍ରୀ:
-ବାଜରା ଖେଚେଡ଼ି
-କଡ଼ି ଭାତ
-ଦହି ଭାତ",https://www.youtube.com/watch?v=Drvod5Q7kMc&list=PLW1XlJ-Yzv-OexmU9VcolJRi4lkCQrXcl&index=5
287,"ପ୍ରୋଟିନ୍‌ର ମହତ୍ତ୍ୱ
ପ୍ରୋଟିନ୍‌ର ଖାଦ୍ୟ ଉତ୍ସ
ପ୍ରୋଟିନ୍ ସମୃଦ୍ଧ ନିରାମିଷ ରେସିପି
- ପନୀର୍ ମସଲା
- ମୁଗ ତରକାରୀ
- ସୋରଗମ୍ ସୋୟା ଚକୁଳି
- ଚଣା କଟଲେଟ୍
ଉପରୋକ୍ତ ରେସିପିଗୁଡ଼ିକର ପ୍ରୋଟିନ୍ ପରିମାଣ
ଶାସ୍ୟ ଓ ଡାଲିଗୁଡ଼ିକରେ ଥିବା ଅମିନୋ ଆସିଡ୍ସ
ପ୍ରୋଟିନ୍‌ର ପରିପୂରକ କାର୍ଯ୍ୟ",https://www.youtube.com/watch?v=7jOVTo_KSqo&list=PLW1XlJ-Yzv-OexmU9VcolJRi4lkCQrXcl&index=11
288,"Outline:
1. ଏକ ଅତ୍ୟାବଶ୍ୟକ ପୁଷ୍ଟିକର ଭାବରେ କ୍ୟାଲସିୟମ
2. ଆମ ଶରୀରରେ କ୍ୟାଲସିୟମର ଭୂମିକା
3. ଜୀବନର ବିଭିନ୍ନ ପର୍ଯ୍ୟାୟରେ କ୍ୟାଲସିୟମର ଆବଶ୍ୟକତା
4. ଗର୍ଭାବସ୍ଥାରେ କ୍ୟାଲସିୟମ ଅଭାବର ପ୍ରଭାବ
5. ପିଲାମାନଙ୍କଠାରେ କ୍ୟାଲସିୟମ ଅଭାବର ପ୍ରଭାବ
6. ବୟସ୍କମାନଙ୍କଠାରେ କ୍ୟାଲସିୟମ ଅଭାବର ଲକ୍ଷଣ
7. କ୍ୟାଲସିୟମର ଖାଦ୍ୟ ଉତ୍ସ
8. ଶରୀରରେ କ୍ୟାଲସିୟମ ଅବସୋସଣକୁ ପ୍ରତିରୋଧ କରୁଥିବା କାରକ
10. କ୍ୟାଲସିୟମ୍ ଅବସୋସଣ ବୃଦ୍ଧି ପାଇଁ ରନ୍ଧନ କୌଶଳ
11. ଶରୀରରେ କ୍ୟାଲସିୟମ ଅବସୋସଣ ବୃଦ୍ଧି କରୁଥିବା କାରକ",https://www.youtube.com/watch?v=bmrqmDazXDE&list=PLW1XlJ-Yzv-OexmU9VcolJRi4lkCQrXcl&index=4
289,"1. ଏକ ଅତ୍ୟାବଶ୍ୟକ B ଭିଟାମିନ ଭାବରେ ଫୋଲେଟ 
2. ଫୋଲେଟ ଏବଂ ଫୋଲିକ ଆସିଡ ମଧ୍ୟରେ ପାର୍ଥକ୍ୟ
3. ଆମ ଶରୀରରେ ଫୋଲେଟର ଭୂମିକା
4. ମସ୍ତିଷ୍କ ଏବଂ ହୃଦୟ ସ୍ୱାସ୍ଥ୍ୟ ପାଇଁ ଫୋଲେଟର ଭୂମିକା
5. ଗର୍ଭାବସ୍ଥାରେ ଫୋଲେଟର ଗୁରୁତ୍ୱ
6. ସ୍ନାୟୁ ନଳୀ ତ୍ରୁଟି
7. ଫୋଲେଟ ଅଭାବର କାରଣ
8. ଫୋଲେଟ ଅଭାବର ଲକ୍ଷଣ
9. ମାକ୍ରୋସାଇଟିକ ରକ୍ତହୀନତା
10. ବିଭିନ୍ନ ବୟସ ବର୍ଗ ପାଇଁ ଫୋଲେଟର ଆବଶ୍ୟକତା
11. ଫୋଲେଟର ଖାଦ୍ୟ ଉତ୍ସ
12. ଖାଦ୍ୟରେ ଫୋଲେଟ ତତ୍ତ୍ୱ ରଖିବା ପାଇଁ ରନ୍ଧନ କୌଶଳ",https://www.youtube.com/watch?v=hZaG5Te4SZ4&list=PLW1XlJ-Yzv-OexmU9VcolJRi4lkCQrXcl&index=3
290,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" spellcheck=""false"" href=""/channel/UCmyV3lKT1Gs1AfgtV8pp__Q"" dir=""auto"">@Health Spoken Tutorial - IIT Bombay</a>",https://www.youtube.com/watch?v=-y0q9MrItyc&list=PLW1XlJ-Yzv-OexmU9VcolJRi4lkCQrXcl&index=2
291,"1. মাক আৰু শিশুৰ বাবে স্তনপান কৰোৱাৰ সঠিক স্থিতি নিৰ্বাচিত কৰা
2. শিশুটোক স্তনপানৰ আগতে মাকৰ প্ৰস্তুতি 
3. ক্ৰচ ক্ৰেদল স্থিতি কৰাৰ পৰ্যায়্ক্ৰমে প্ৰণালি-
i. শিশুটো ধৰাৰ আগতে মাকৰ স্থিতি
ii. শিশুটো ধৰাৰ পাছত কিন্তু যুক্ত হোৱাৰ আগতে মাকৰ স্থিতি
a) স্তনটো সঠিককৈ ধৰিবলৈ মাকৰ হাতৰ স্থিতি
iii. শিশুটো স্তনৰ লগত যুক্ত হোৱাৰ পাছত মাকৰ স্থিতি
iv. শিশুটোৰ স্থিতি
a) শিশুটোৰ নাক আৰু থুতৰিৰ স্থিতি
b) শিশুটোৰ শৰীৰৰ স্থিতি
v. মাকৰ বাবে কৰিব লগা আৰু নলগাখিনি",https://www.youtube.com/watch?v=fsdaCTHPMG4&list=PLW1XlJ-Yzv-OwN65cGdHDE4LTIUlgleQq&index=32
292,"1. শিশুটো স্তনটোৰ লগত গভীৰভাবে যুক্ত হ’বলৈ সঠিক যুক্ত হোৱাৰ কৌশল
  -শিশুটো স্তনটোৰ লগত গভীৰভাবে যুক্ত হোৱাৰ পৰ্যায়্ক্ৰমে প্ৰণালি
  -শিশুটো স্তনটোৰ লগত সঠিককৈ যুক্ত হ’লনে তাক চোৱাৰ সংকেত
  -শিশুটোৱে স্তনাগ্ৰৰ পৰা স্তনপান কৰিছেনেকি তাক চোৱাৰ সংকেত
  -স্তনৰ আগফালৰ আৰু পাছফালৰ গাখীৰ খোৱা
  -দ্বিতীয় স্তনৰ পৰা গাখীৰ খোৱা
  -শিশুৰ সঠিক উগাৰ মৰাৰ স্থিতি
2. কেইবাবাৰো স্তনপান কৰোৱা
  -২৪ ঘন্টাৰ ভিতৰত কিমানবাৰ স্তনপান কৰাব লাগে
  -দিন আৰু ৰাতি স্তনপান কৰোৱা
  -শিশুৰ ভোকলগাৰ সংকেতসমূহ 
  -শিশুৰ বিকাশৰ সময়ত স্তনপান কৰোৱা",https://www.youtube.com/watch?v=t0Wgtt7vTzE&list=PLW1XlJ-Yzv-OwN65cGdHDE4LTIUlgleQq
293,"1. স্তনপান কি হয়
2. জন্মৰ ১ ঘন্টাৰ ভিতৰত শিশুটোক স্তনপান কৰোৱাৰ গুৰূত্ব
3. কৌল’ষ্ট্ৰম আৰু ইয়াৰ লাভসমূহ
4. স্তনপানৰ গুৰূত্ব
5. শিশুটোৰ বাবে স্তনপানৰ উপকাৰিতাসমূহ
6. স্তনৰ গাখীৰ আৰু সুস্থ অন্ত্ৰৰ বিকাশ
7. স্তনৰ গাখীৰ আৰু বিভিন্ন ৰোগসমূহ হোৱাৰ আশংকা কমা
8. মগজুৰ বিকাশত স্তনৰ গাখীৰৰ প্ৰভাৱ
9. অকালপক্ক শিশুসমূহৰ বাবে স্তনপানৰ উপকাৰিতাসমূহ
10. মাকৰ ওপৰত স্তনপানৰ তৎক্ষণাত হোৱা লাভসমূহ
11. মাকৰ ওপৰত স্তনপানৰ দীঘ্লীয়া সময়ৰ লাভসমূহ
12. স্তনপানৰ অৰ্থনৈতিক লাভসমূহ
13. স্তনপানৰ পৰিবেশজনীত লাভসমূহ",https://www.youtube.com/watch?v=gs2h9BvWWxE&list=PLW1XlJ-Yzv-OwN65cGdHDE4LTIUlgleQq&index=34
294,"Outline:
1. ক’ভিড-১৯ (COVID-19)
- ক’ভিড-১৯ (COVID-19) কি হয়?
- ই কেনেকৈ বিয়পে
- এই ৰোগৰ লক্ষণসমূহ
2. ক’ভিড-১৯ (COVID-19)ৰ সময়ত স্তনপান কৰোৱা
- স্তনৰ গাখীৰৰ গুৰূত্ব
- শিশুক আহাৰ খুৱাবৰ বাবে সাধাৰণ গাইদলাইনচ
- শিশুটোক আহাৰ খুৱাওঁতে স্বচ্ছতা অটুত ৰাখিবলৈ গাইদলাইনচ
- মাক বা শিশুৰ বাবে গাইদলাইনচ যাৰ ক’ভিড-১৯ (COVID-19) হৈছে
    - মেডিকেল মাস্ক, টিচু পেপাৰ আৰু ৰুমালৰ ব্যৱ্হাৰ
    - শিশুটোক আহাৰ খুৱাবৰ বাবে অপচনসমূহ যেতিয়া মাক অসুস্থ হয়
- ছালৰ লগত ছালৰ স্পৰ্শ আৰু কংগাৰু মাদাৰ কেয়াৰ",https://www.youtube.com/watch?v=wDh8pPXkR80&list=PLW1XlJ-Yzv-OwN65cGdHDE4LTIUlgleQq&index=31
295,"1. কেনেকৈ জমা ৰখা স্তনৰ গাখীৰক শিশু এটাক খুৱাবৰ বাবে প্ৰস্তুত কৰা হয় 
1.1. স্তনৰ গাখীৰ হেন্দল কৰাৰ আগতে ব্যক্তিগত স্বাস্থ্যবিধি
1.2. ফ্ৰ’জেন স্তনৰ গাখীৰক কেনেকৈ অশীতলীকৰণ কৰা হয়
1.3. স্তনৰ গাখীৰক শিশু এটাক খুওঁৱাৰ আগতে কেনেকৈ গৰম কৰিব লাগে
2. কেনেকৈ স্তনৰ পৰা বাহিৰ কৰা গাখীৰক শিশু এটাক খুওঁৱা হয় ব্যৱ্হাৰ কৰি -
2.1. এটা সৰু কাপ
2.2. এটা পালাদি 
2.3. এটা নিফতি কাপ 
2.4. এখন চামোচ 
3. স্তনৰ পৰা বাহিৰ কৰা গাখীৰক শিশু এটাক খুৱাওঁতে খুন্দা মাৰি ধৰাক ত্যাগ কৰিবলৈ কিছু গুৰূত্বপূৰ্ণ পইন্তচ",https://www.youtube.com/watch?v=Bvcv5RWDePk&list=PLW1XlJ-Yzv-OwN65cGdHDE4LTIUlgleQq&index=2
296,"1. মাক আৰু শিশুৰ বাবে স্তনপান কৰোৱাৰ সঠিক স্থিতি নিৰ্বাচিত কৰা
2. শিশুক স্তনপানৰ আগতে মাকৰ প্ৰস্তুতি 
3. আৰাম কৰা স্থিতিটো কেনেকৈ কৰা হয়-
3.1) মাকৰ স্থিতি
3.1.1 শিশুটো ধৰাৰ আগতে মাকৰ স্থিতি
3.1.2. শিশুটো ধৰাৰ পাছত কিন্তু যুক্ত হোৱাৰ আগতে মাকৰ স্থিতি
3.1.3. স্তনটো সঠিককৈ ধৰিবলৈ মাকৰ হাতৰ স্থিতি
3.1.4. শিশুটো স্তনৰ লগত যুক্ত হোৱাৰ পাছত মাকৰ স্থিতি
3.2) শিশুটোৰ স্থিতি
3.2.1 শিশুটোৰ নাক আৰু থুতৰিৰ স্থিতি
3.2.2 শিশুটোৰ শৰীৰৰ স্থিতি
3.3) মাকৰ বাবে কৰিব লগা আৰু নলগাখিনি",https://www.youtube.com/watch?v=WuN0OJ1WP6s&list=PLW1XlJ-Yzv-OwN65cGdHDE4LTIUlgleQq&index=3
297,"Outline:
1. মাক আৰু শিশুৰ বাবে স্তনপান কৰোৱাৰ সঠিক স্থিতি নিৰ্বাচিত কৰা
2. শিশুক স্তনপানৰ আগতে মাকৰ প্ৰস্তুতি 
3. কাতিহৈ শুৱা স্থিতি কেনেকৈ কৰা হয়-
i. শিশুটো ধৰাৰ আগতে মাকৰ স্থিতি
ii. শিশুটো ধৰাৰ পাছত কিন্তু যুক্ত হোৱাৰ আগতে মাকৰ স্থিতি
a) স্তনটো সঠিককৈ ধৰিবলৈ মাকৰ হাতৰ স্থিতি
iii. শিশুটো স্তনৰ লগত যুক্ত হোৱাৰ পাছত মাকৰ স্থিতি
iv. শিশুটোৰ স্থিতি
a) শিশুটোৰ নাক আৰু থুতৰিৰ স্থিতি
b) শিশুটোৰ শৰীৰৰ স্থিতি
v. মাকৰ বাবে কৰিব লগা আৰু নলগাখিনি",https://www.youtube.com/watch?v=X1VY-5TnHHc&list=PLW1XlJ-Yzv-OwN65cGdHDE4LTIUlgleQq&index=4
298,"1. মাক আৰু শিশুৰ বাবে স্তনপান কৰোৱাৰ সঠিক স্থিতি নিৰ্বাচিত কৰা
2. শিশুক স্তনপানৰ আগতে মাকৰ প্ৰস্তুতি 
3. ক্ৰেদল স্থিতি কেনেকৈ কৰা হয়-
i. শিশুটো ধৰাৰ আগতে মাকৰ স্থিতি
ii. শিশুটো ধৰাৰ পাছত কিন্তু যুক্ত হোৱাৰ আগতে মাকৰ স্থিতি
a) স্তনটো সঠিককৈ ধৰিবলৈ মাকৰ হাতৰ স্থিতি
iii. শিশুটো স্তনৰ লগত যুক্ত হোৱাৰ পাছত মাকৰ স্থিতি
iv. শিশুটোৰ স্থিতি
a) শিশুটোৰ নাক আৰু থুতৰিৰ স্থিতি
b) শিশুটোৰ শৰীৰৰ স্থিতি
v. মাকৰ বাবে কৰিব লগা আৰু নলগাখিনি",https://www.youtube.com/watch?v=88_NWvbvOp0&list=PLW1XlJ-Yzv-OwN65cGdHDE4LTIUlgleQq&index=5
299,"1. স্তন ক্ৰল কি হয়
     a. স্তন ক্ৰল আৰু সুস্থিৰ শিশুসকল 
     b. স্তন ক্ৰল আৰু অস্থিৰ শিশুসকল
2. স্তন ক্ৰলৰ বাবে প্ৰস্তুতি
3. স্বাভাৱিক প্ৰসৱৰ দ্বাৰা জন্ম হোৱা শিশুৰ বাবে স্তন ক্ৰল প্ৰণালি
4. চিজাৰিয়ান প্ৰসৱৰ দ্বাৰা জন্ম হোৱা শিশুৰ বাবে স্তন ক্ৰল প্ৰণালি
5. স্তন ক্ৰলৰ সময়
6. শিশুটোৰ বাবে স্তন ক্ৰলৰ গুৰূত্ব
    a. শিশুটোৰ বাবে কৌলৌষ্ট্ৰমৰ গুৰূত্ব
    b. শিশুটোক মাকৰ কাপোৰ নিপিন্ধা শৰীৰৰ লগত ৰখাৰ গুৰূত্ব
7. মাকৰ বাবে স্তন ক্ৰলৰ গুৰূত্ব",https://www.youtube.com/watch?v=7ucmcPh5PA8&list=PLW1XlJ-Yzv-OwN65cGdHDE4LTIUlgleQq&index=6
300,"1. পৰিচয়
  A. কংগাৰু মাদাৰ কেয়াৰ কি হয়?
  B. কংগাৰু মাদাৰ কেয়াৰ কাক দিব লাগে -
      a. এনে শিশুক যাক ক্ৰমাগত পৰ্যবেক্ষণৰ প্ৰয়োজন নহয়  
      b. এনে শিশুক যাৰ জন্মৰ ওজন ২.৫ কিলোগ্ৰামতকৈ কম আৰু 
      c. স্বাস্থ্যবান শিশুৰ বাবেওঁ দিব পাৰি

2.   কংগাৰু মাদাৰ কেয়াৰৰ উপাদানসমূহ হৈছে -
      A. শিশুটোক মাকৰ কাপোৰ নিপিন্ধা শৰীৰৰ লগত ৰখা :
          a. লেত দাউন ৰিফ্লেক্স
          b. স্বতন্ত্ৰ স্তনপান
      B. বাধ্যতামূলক স্তনপান প্ৰথম ৬ মাহৰ বাবে 
3.  কংগাৰু মাদাৰ কেয়াৰৰ গুৰূত্ব হৈছে -
    a. ই শিশুটোৰ বাবে লাভদায়ক
    b. আৰু লগতে মাকৰ বাবেওঁ লাভদায়ক
4. কংগাৰু মাদাৰ কেয়াৰ (KMC) কোনে দিব পাৰে ?
5. KMC প্ৰদান কৰোতাই অনুসৰণ কৰিবলগা মৌলিক নিৰ্দেশসমূহ
6. KMC কৰোতে, পিন্ধিব লগীয়া কাপোৰৰ ধৰণ -
    a. KMC প্ৰদান কৰোতাৰ বাবে
    b. আৰু শিশুটোৰ বাবে  
7. KMC কৰাৰ পৰ্যায়ক্ৰমে প্ৰণালি 
    a. শিশুৰ স্থিতি
    b. শিশুটোক স্তনপান কৰোৱা 
    c. মনত ৰাখিবলগীয়া কথা 
    d. প্ৰসাৰিত হোৱা বেন্দৰ ব্যৱ্হাৰ  
8. KMC কৰাৰ সময়ত শিশুটোক মেৰিওঁৱা কাপোৰৰ পৰা কেনেকৈ উলিয়াব লাগে
9. KMC কৰোতে নবজাতক শিশু এটাৰ ক্ষেত্ৰত বিপদৰ সংকেতসমূহ",https://www.youtube.com/watch?v=tLMHO2BbKlg&list=PLW1XlJ-Yzv-OwN65cGdHDE4LTIUlgleQq&index=7
301,"স্তনৰ গাখীৰৰ পৰিমাণ বৃদ্ধি কৰাৰ বিভিন্ন শাৰিৰীক পদ্ধতিসমূহ:
  1. কংগাৰু মাদাৰ কেয়াৰ 
  2. অক্সিত’চিন ৰিফ্লেক্সক উন্নত কৰা
      a. গৰম পানীৰ সেক
      b. স্তনপানৰ আগতে মাকৰ পিঠিৰ আৰু স্তনৰ মালিচ
  3. সঠিককৈ স্তনৰ লগত যুক্ত হোৱা 
  4. লাহেকৈ স্তনটো টিপা 
  5. ৰাতিৰ সময়ত স্তনপান কৰোৱা 
  6. কেইবাবাৰো স্তনপান কৰোৱা 
  7. ভোকলগাৰ আগতীয়া সংকেতসমূহ চিনাক্ত কৰা
  8. মাকে নিজৰ হাতেৰে গাখীৰ উলিওৱা
  9. কৃত্ৰিম স্তনাগ্ৰ আৰু বটলৰ গাখীৰৰ ব্যৱ্হাৰ ত্যাগ কৰা  
 10. মাকৰ আত্মবিশ্বাস বঢ়োৱা
 11. দৈনিক শিশুটোৰ ওজন নিৰীক্ষণ কৰা",https://www.youtube.com/watch?v=J1rqd-2I-Q4&list=PLW1XlJ-Yzv-OwN65cGdHDE4LTIUlgleQq&index=8
302,"1. স্তনৰ গাখীৰ হাতেৰে বাহিৰ কৰাৰ উপকাৰিতা
2. স্তনৰ গাখীৰ হাতেৰে কেনেকৈ বাহিৰ কৰা হয় ?
i. স্তনৰ গাখীৰ হাতেৰে কেতিয়া বাহিৰ কৰিব লাগে?
ii. স্তনৰ গাখীৰ সংগ্ৰহ কৰিবলৈ সঠিক পাত্ৰ তৈয়াৰ কৰা
iii. স্তনৰ গাখীৰ বাহিৰ কৰাৰ আগতে স্তনৰ কলাসমূহৰ পৰা গাখীৰ উলিওৱাৰ পদ্ধতিসমূহ
iv. কেনেকৈ দুয়োটা স্তনৰ পৰা সম্পূৰ্ণকৈ গাখীৰ বাহিৰ কৰা হয়?
v. স্তনৰ গাখীৰ বাহিৰ কৰোতে ত্যাগ কৰিবলগীয়া ভুল পদ্ধতিসমূহ
3. মাক এগৰাকীয়ে কিমানবাৰ স্তনৰ গাখীৰ বাহিৰ কৰিব লাগে?
i. স্তনৰ গাখীৰৰ উৎপাদন প্ৰাৰম্ভ আৰু বাহাল ৰাখিবলৈ
ii. মাকৰ গাখীৰৰ প্ৰবাহক গঠন কৰিবলৈ
iii. ফুলি উঠা বা কৰ্মস্থানত স্তনৰ গাখীৰ ওলোৱাৰ দৰে লক্ষণৰ পৰা সকাহ পাবলৈ
iv. স্তনাগ্ৰৰ চালক সুস্থ ৰাখিবলৈ
v. মাকে বাহিৰত কাম কৰিবলৈ যাওঁতে শিশুটোৰ বাবে গাখীৰ ৰাখিবলৈ",https://www.youtube.com/watch?v=qp04QjC-cts&list=PLW1XlJ-Yzv-OwN65cGdHDE4LTIUlgleQq&index=23
303,"1. স্তনৰ গাখীৰ হেন্দল কৰাৰ আগতে ব্যক্তিগত স্বাস্থ্যবিধি
2. স্তনৰ গাখীৰ জমা ৰাখিবৰ বাবে উপযুক্ত পাত্ৰসমূহ বচা
3. বাচিলোৱা পাত্ৰসমূহ ব্যৱ্হাৰ কৰাৰ আগতে চাফা কৰা
4. প্ৰতিটো পাত্ৰত জমা কৰিব লগা গাখীৰৰ পৰিমাণ
5. পাত্ৰসমূহৰ সঠিক লেবেল কৰা
6. ফ্ৰিজ এটাত স্তনৰ গাখীৰ জমা ৰাখিবৰ বাবে গাইদলাইনচ
7. ফ্ৰিজৰ বাহিৰত স্তনৰ গাখীৰ জমা ৰাখিবৰ বাবে গাইদলাইনচ
7.1. কোঠাৰ উষ্ণতাত স্তনৰ গাখীৰ জমা ৰখা
7.2. ঠাণ্ডা বেগ বা ঠাণ্ডা বক্স এটাত স্তনৰ গাখীৰ জমা ৰখা
8. স্তনৰ গাখীৰ ফ্ৰিজিং কৰাৰ গাইদলাইনচ",https://www.youtube.com/watch?v=u_cTmW5m6Hc&list=PLW1XlJ-Yzv-OwN65cGdHDE4LTIUlgleQq&index=9
304,"1. কেনেকৈ জমা ৰখা স্তনৰ গাখীৰক শিশু এটাক খুৱাবৰ বাবে প্ৰস্তুত কৰা হয় 
1.1. স্তনৰ গাখীৰ হেন্দল কৰাৰ আগতে ব্যক্তিগত স্বাস্থ্যবিধি
1.2. ফ্ৰ’জেন স্তনৰ গাখীৰক কেনেকৈ অশীতলীকৰণ কৰা হয়
1.3. স্তনৰ গাখীৰক শিশু এটাক খুওঁৱাৰ আগতে কেনেকৈ গৰম কৰিব লাগে
2. কেনেকৈ স্তনৰ পৰা বাহিৰ কৰা গাখীৰক শিশু এটাক খুওঁৱা হয় ব্যৱ্হাৰ কৰি -
2.1. এটা সৰু কাপ
2.2. এটা পালাদি 
2.3. এটা নিফতি কাপ 
2.4. এখন চামোচ 
3. স্তনৰ পৰা বাহিৰ কৰা গাখীৰক শিশু এটাক খুৱাওঁতে খুন্দা মাৰি ধৰাক ত্যাগ কৰিবলৈ কিছু গুৰূত্বপূৰ্ণ পইন্তচ",https://www.youtube.com/watch?v=qOD4Q6Ia5Zk&list=PLW1XlJ-Yzv-OwN65cGdHDE4LTIUlgleQq&index=10
